ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10271,2021-10-09,SHORT,1.15,-1.0R,2021-10-09
TR-10272,2021-10-09,SHORT,1.16,-1.0R,2021-10-10
TR-10273,2021-10-01,SHORT,1.02,-1.0R,2021-10-01
TR-10274,2021-09-20,LONG,0.98,-1.0R,2021-09-20
TR-10275,2021-09-20,LONG,0.96,-1.0R,2021-09-20
TR-10276,2021-09-20,LONG,0.92,-1.0R,2021-09-20
TR-10277,2021-09-07,LONG,1.08,-1.0R,2021-09-20
TR-10278,2021-08-11,SHORT,0.88,-1.0R,2021-08-11
TR-10279,2021-08-11,SHORT,0.89,-1.0R,2021-08-11
TR-10280,2021-08-11,SHORT,0.94,-1.0R,2021-08-11
TR-10281,2021-08-11,SHORT,1.06,-1.0R,2021-08-14
TR-10282,2021-08-07,SHORT,0.79,-1.0R,2021-08-07
TR-10283,2021-08-07,SHORT,0.81,-1.0R,2021-08-08
TR-10284,2021-07-28,SHORT,0.73,-1.0R,2021-08-01
TR-10285,2021-07-26,SHORT,0.66,-1.0R,2021-07-26
TR-10286,2021-07-26,SHORT,0.65,-1.0R,2021-07-26
TR-10287,2021-07-20,LONG,0.52,+2.2R,2021-07-21
TR-10288,2021-06-29,SHORT,0.72,+2.2R,2021-07-08
TR-10289,2021-06-18,LONG,0.79,-1.0R,2021-06-19
TR-10290,2021-06-08,LONG,0.81,+2.2R,2021-06-09
TR-10291,2021-05-10,LONG,1.40,-1.0R,2021-05-10
TR-10292,2021-05-04,LONG,1.37,+2.2R,2021-05-05
TR-10293,2021-04-30,SHORT,1.58,+2.2R,2021-05-04
TR-10294,2021-04-26,SHORT,1.34,-1.0R,2021-04-30
TR-10295,2021-04-23,LONG,1.07,+2.2R,2021-04-26
TR-10296,2021-04-23,LONG,1.03,+2.2R,2021-04-26
TR-10297,2021-04-18,LONG,1.34,-1.0R,2021-04-22
TR-10298,2021-04-18,LONG,1.19,-1.0R,2021-04-23
TR-10299,2021-04-13,SHORT,1.78,-1.0R,2021-04-14
TR-10300,2021-04-10,SHORT,1.31,-1.0R,2021-04-11
TR-10301,2021-04-05,SHORT,0.68,-1.0R,2021-04-05
TR-10302,2021-04-05,SHORT,0.69,-1.0R,2021-04-05
TR-10303,2021-04-05,SHORT,0.77,-1.0R,2021-04-05
TR-10304,2021-04-05,SHORT,0.83,-1.0R,2021-04-05
TR-10305,2021-04-05,SHORT,0.92,-1.0R,2021-04-06
TR-10306,2021-04-03,SHORT,0.62,+2.2R,2021-04-04
TR-10307,2021-04-02,SHORT,0.61,-1.0R,2021-04-03
TR-10308,2021-03-20,SHORT,0.53,-1.0R,2021-03-20
TR-10309,2021-03-20,SHORT,0.53,-1.0R,2021-03-22
